### RUN ancW10margin_s60 steps=60 rfb=1 anc=margin extra='' input=data/eval_subset start 2026-06-07T13:26:13+08:00
=== ablation ancW10margin_s60 ancW10margin_s60 seed123 2gpu real-coz grpo start 2026-06-07T13:26:13+08:00 ===
hgpn45
TOTAL_STEPS=60 SAVE_FREQ=60 CHECKPOINT_DIR=checkpoints/ancW10margin_s60
PROJECT_NAME=coz_ablation EXPERIMENT_NAME=coz_grpo_ancW10margin_s60_seed123_2gpu_ancW10margin_s60
CUDA_VISIBLE_DEVICES=0,1 COZ_NGPU=2 RAY_TMPDIR=/tmp/seanma0627/ray-ancW10margin_s60 TMPDIR=/tmp/seanma0627/tmp-ancW10margin_s60
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0031", "raw_r_anc": 0.7774548530578613, "raw_r_fb": 58.99632370471954, "raw_r_phr": -0.0, "raw_r_rep": -0.3832661807537079, "raw_validity_total": 0.0, "scale": 2, "score": 0.775917869834112, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 22, "validity_unique_content_tokens": 13}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0031", "raw_r_anc": 0.7482581734657288, "raw_r_fb": 56.47821852564812, "raw_r_phr": -0.0, "raw_r_rep": -0.38817555739961823, "raw_validity_total": 0.0, "scale": 2, "score": -1.8607017586450283, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 62, "validity_unique_content_tokens": 36}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0031", "raw_r_anc": 0.8233247995376587, "raw_r_fb": 56.78460627794266, "raw_r_phr": -0.0, "raw_r_rep": -0.3760552406311035, "raw_validity_total": 0.0, "scale": 2, "score": 0.8963607634546327, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 49, "validity_unique_content_tokens": 27}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0031", "raw_r_anc": 0.783206045627594, "raw_r_fb": 57.26092600822449, "raw_r_phr": -0.0, "raw_r_rep": -0.37930935621261597, "raw_validity_total": 0.0, "scale": 2, "score": 0.5048836619216788, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 41, "validity_unique_content_tokens": 30}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0031", "raw_r_anc": 0.7157901525497437, "raw_r_fb": 53.390343964099884, "raw_r_phr": -0.0, "raw_r_rep": -0.3498063385486603, "raw_validity_total": 0.0, "scale": 2, "score": -0.916450045890169, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 28, "validity_unique_content_tokens": 21}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0031", "raw_r_anc": 0.804512619972229, "raw_r_fb": 46.41698557138443, "raw_r_phr": -1.0, "raw_r_rep": -0.35670143365859985, "raw_validity_total": 0.0, "scale": 3, "score": 0.9766956462002001, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 45, "validity_unique_content_tokens": 25}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0031", "raw_r_anc": 0.788834273815155, "raw_r_fb": 46.668004155159, "raw_r_phr": -0.0, "raw_r_rep": -0.36559829115867615, "raw_validity_total": 0.0, "scale": 3, "score": 0.01324582393301467, "validity_cjk_ratio": 0.00964630225080386, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 40}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0031", "raw_r_anc": 0.7085624933242798, "raw_r_fb": 44.605295062065125, "raw_r_phr": -0.0, "raw_r_rep": -0.3454287052154541, "raw_validity_total": 0.0, "scale": 3, "score": -1.1290887870588424, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 47, "validity_unique_content_tokens": 31}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0031", "raw_r_anc": 0.7332189083099365, "raw_r_fb": 44.817516446113586, "raw_r_phr": -1.0, "raw_r_rep": -0.33999210596084595, "raw_validity_total": 0.0, "scale": 3, "score": -0.14892338262018262, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 36, "validity_unique_content_tokens": 27}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0031", "raw_r_anc": 0.7606050968170166, "raw_r_fb": 47.82945317029953, "raw_r_phr": -0.0, "raw_r_rep": -0.35345134139060974, "raw_validity_total": 0.0, "scale": 3, "score": 1.9819343299760732, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 8, "validity_unique_content_tokens": 7}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0031", "raw_r_anc": 0.7388514876365662, "raw_r_fb": 45.2011878490448, "raw_r_phr": -0.0, "raw_r_rep": -0.3622857928276062, "raw_validity_total": 0.0, "scale": 3, "score": -1.6938636304302626, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 39}
step:46 - actor/entropy:2.821 - actor/kl_loss:0.142 - actor/kl_coef:0.020 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:21.466 - perf/mfu/actor:0.002 - perf/max_memory_allocated_gb:105.188 - perf/max_memory_reserved_gb:108.707 - perf/cpu_memory_used_gb:262.182 - actor/lr:0.000 - training/global_step:46.000 - training/epoch:0.000 - critic/score/mean:0.000 - critic/score/max:1.982 - critic/score/min:-1.861 - critic/rewards/mean:0.000 - critic/rewards/max:1.982 - critic/rewards/min:-1.861 - critic/advantages/mean:-0.214 - critic/advantages/max:1.473 - critic/advantages/min:-1.655 - critic/returns/mean:-0.214 - critic/returns/max:1.473 - critic/returns/min:-1.655 - response_length/mean:42.833 - response_length/max:64.000 - response_length/min:9.000 - response_length/clip_ratio:0.167 - prompt_length/mean:456.000 - prompt_length/max:456.000 - prompt_length/min:456.000 - prompt_length/clip_ratio:0.000 - timing_s/generate_sequences:7.347 - timing_s/reshard:1.146 - timing_s/gen:12.149 - timing_s/reward:2.111 - timing_s/old_log_prob:19.642 - timing_s/ref:19.478 - timing_s/adv:0.001 - timing_s/update_actor:31.869 - timing_s/step:85.251 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/update_actor:5.324 - timing_per_token_ms/ref:3.254 - timing_per_token_ms/gen:23.636 - perf/total_num_tokens:5986.000 - perf/time_per_step:85.251 - perf/throughput:35.108
Training Progress:  77%|███████▋  | 46/60 [1:07:26<20:10, 86.48s/it][36m(WorkerDict pid=2102696)[0m INFO 06-07 14:38:05 [executor_base.py:226] It took 0.514891 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:38:05 [executor_base.py:226] It took 0.558218 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:38:05 [executor_base.py:226] It took 0.016730 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:38:05 [executor_base.py:226] It took 0.088438 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:38:15 [worker.py:145] Sleep mode freed 69.77 GiB memory, 45.35 GiB memory is still in use.
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:38:15 [executor_base.py:210] It took 2.050207 seconds to fall asleep.
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:38:15 [worker.py:145] Sleep mode freed 69.77 GiB memory, 24.07 GiB memory is still in use.
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:38:15 [executor_base.py:210] It took 2.634664 seconds to fall asleep.
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0031", "raw_r_anc": 0.7072865962982178, "raw_r_fb": 27.563583612442017, "raw_r_phr": -0.0, "raw_r_rep": -0.35174548625946045, "raw_validity_total": 0.0, "scale": 4, "score": 0.7487528436373169, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 38}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0031", "raw_r_anc": 0.8244616985321045, "raw_r_fb": 27.32089865207672, "raw_r_phr": -0.0, "raw_r_rep": -0.37522104382514954, "raw_validity_total": 0.0, "scale": 4, "score": -0.4011648001242286, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 41}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0031", "raw_r_anc": 0.7770158052444458, "raw_r_fb": 27.011639535427094, "raw_r_phr": -0.0, "raw_r_rep": -0.37253040075302124, "raw_validity_total": 0.0, "scale": 4, "score": -3.10822659748051, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 35, "validity_unique_content_tokens": 26}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0031", "raw_r_anc": 0.8891143798828125, "raw_r_fb": 27.466281473636627, "raw_r_phr": -0.0, "raw_r_rep": -0.3720093071460724, "raw_validity_total": 0.0, "scale": 4, "score": 0.9815114116614723, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 35, "validity_unique_content_tokens": 27}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0031", "raw_r_anc": 0.7821820974349976, "raw_r_fb": 27.52280730009079, "raw_r_phr": -0.0, "raw_r_rep": -0.32986265420913696, "raw_validity_total": 0.0, "scale": 4, "score": 2.6687038993898504, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 31, "validity_unique_content_tokens": 23}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0031", "raw_r_anc": 0.8116861581802368, "raw_r_fb": 27.302596986293793, "raw_r_phr": -1.0, "raw_r_rep": -0.37066853046417236, "raw_validity_total": 0.0, "scale": 4, "score": -0.8895767570838689, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 57, "validity_unique_content_tokens": 41}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0032", "raw_r_anc": 0.6840841174125671, "raw_r_fb": 67.21806001663208, "raw_r_phr": -0.0, "raw_r_rep": -0.35317644476890564, "raw_validity_total": 0.0, "scale": 2, "score": -1.594575747814078, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 12, "validity_unique_content_tokens": 9}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0032", "raw_r_anc": 0.7100906372070312, "raw_r_fb": 67.96196031570435, "raw_r_phr": -0.0, "raw_r_rep": -0.374926894903183, "raw_validity_total": 0.0, "scale": 2, "score": -1.087460782233526, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 37}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0032", "raw_r_anc": 0.7683212161064148, "raw_r_fb": 69.44679883122444, "raw_r_phr": -0.0, "raw_r_rep": -0.38335996866226196, "raw_validity_total": 0.0, "scale": 2, "score": 0.9518125002060569, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 30, "validity_unique_content_tokens": 20}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0032", "raw_r_anc": 0.6803088188171387, "raw_r_fb": 68.46691229939461, "raw_r_phr": -0.0, "raw_r_rep": -0.32657182216644287, "raw_validity_total": 0.0, "scale": 2, "score": 0.804680694058224, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 37, "validity_unique_content_tokens": 32}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0032", "raw_r_anc": 0.7372007966041565, "raw_r_fb": 68.4806835949421, "raw_r_phr": -0.0, "raw_r_rep": -0.37781381607055664, "raw_validity_total": 0.0, "scale": 2, "score": -0.2514411640247678, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 8, "validity_unique_content_tokens": 6}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0032", "raw_r_anc": 0.7016458511352539, "raw_r_fb": 69.87693059444427, "raw_r_phr": -1.0, "raw_r_rep": -0.3602076470851898, "raw_validity_total": 0.0, "scale": 2, "score": 1.1769844998080594, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 39}
step:47 - actor/entropy:2.354 - actor/kl_loss:0.046 - actor/kl_coef:0.020 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:23.737 - perf/mfu/actor:0.002 - perf/max_memory_allocated_gb:105.188 - perf/max_memory_reserved_gb:108.707 - perf/cpu_memory_used_gb:262.134 - actor/lr:0.000 - training/global_step:47.000 - training/epoch:0.000 - critic/score/mean:0.000 - critic/score/max:2.669 - critic/score/min:-3.108 - critic/rewards/mean:0.000 - critic/rewards/max:2.669 - critic/rewards/min:-3.108 - critic/advantages/mean:0.052 - critic/advantages/max:1.360 - critic/advantages/min:-1.584 - critic/returns/mean:0.052 - critic/returns/max:1.360 - critic/returns/min:-1.584 - response_length/mean:42.417 - response_length/max:64.000 - response_length/min:9.000 - response_length/clip_ratio:0.333 - prompt_length/mean:456.500 - prompt_length/max:457.000 - prompt_length/min:456.000 - prompt_length/clip_ratio:0.000 - timing_s/generate_sequences:7.314 - timing_s/reshard:2.315 - timing_s/gen:12.508 - timing_s/reward:3.401 - timing_s/old_log_prob:19.901 - timing_s/ref:19.791 - timing_s/adv:0.001 - timing_s/update_actor:32.043 - timing_s/step:87.645 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/update_actor:5.352 - timing_per_token_ms/ref:3.306 - timing_per_token_ms/gen:24.573 - perf/total_num_tokens:5987.000 - perf/time_per_step:87.645 - perf/throughput:34.155
Training Progress:  78%|███████▊  | 47/60 [1:08:54<18:48, 86.84s/it][36m(WorkerDict pid=2102696)[0m INFO 06-07 14:39:31 [executor_base.py:226] It took 0.347284 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:39:31 [executor_base.py:226] It took 0.432452 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:39:31 [executor_base.py:226] It took 0.015156 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:39:32 [executor_base.py:226] It took 0.016061 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:39:42 [worker.py:145] Sleep mode freed 69.77 GiB memory, 45.35 GiB memory is still in use.
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:39:42 [executor_base.py:210] It took 3.198533 seconds to fall asleep.
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:39:42 [worker.py:145] Sleep mode freed 69.77 GiB memory, 24.07 GiB memory is still in use.
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:39:42 [executor_base.py:210] It took 3.569489 seconds to fall asleep.
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0032", "raw_r_anc": 0.695212721824646, "raw_r_fb": 66.71913707256317, "raw_r_phr": -0.0, "raw_r_rep": -0.3533685803413391, "raw_validity_total": 0.0, "scale": 3, "score": 0.018719247866406774, "validity_cjk_ratio": 0.0975609756097561, "validity_invalid": 0, "validity_token_count": 12, "validity_unique_content_tokens": 5}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0032", "raw_r_anc": 0.7706084251403809, "raw_r_fb": 66.7229597568512, "raw_r_phr": -0.0, "raw_r_rep": -0.39192978541056317, "raw_validity_total": 0.0, "scale": 3, "score": -0.931262189794752, "validity_cjk_ratio": 0.007380073800738007, "validity_invalid": 0, "validity_token_count": 56, "validity_unique_content_tokens": 32}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0032", "raw_r_anc": 0.6625438928604126, "raw_r_fb": 67.59858810901642, "raw_r_phr": -0.0, "raw_r_rep": -0.3803614237729241, "raw_validity_total": 0.0, "scale": 3, "score": 0.0769597042194412, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 44}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0032", "raw_r_anc": 0.695414125919342, "raw_r_fb": 66.52121540904045, "raw_r_phr": -0.0, "raw_r_rep": -0.35355910658836365, "raw_validity_total": 0.0, "scale": 3, "score": -0.10031039830271937, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 14, "validity_unique_content_tokens": 12}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0032", "raw_r_anc": 0.7372007966041565, "raw_r_fb": 66.98843455314636, "raw_r_phr": -0.0, "raw_r_rep": -0.3739815652370453, "raw_validity_total": 0.0, "scale": 3, "score": 0.13938949536639986, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 8, "validity_unique_content_tokens": 6}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0032", "raw_r_anc": 0.7465459704399109, "raw_r_fb": 67.4164971113205, "raw_r_phr": -0.0, "raw_r_rep": -0.38660675287246704, "raw_validity_total": 0.0, "scale": 3, "score": 0.7965041406453183, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 16, "validity_unique_content_tokens": 10}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0032", "raw_r_anc": 0.6499934792518616, "raw_r_fb": 56.895753622055054, "raw_r_phr": -0.0, "raw_r_rep": -0.36122459173202515, "raw_validity_total": 0.0, "scale": 4, "score": -0.9232125792099559, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 34, "validity_unique_content_tokens": 28}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0032", "raw_r_anc": 0.7117674946784973, "raw_r_fb": 62.03617262840271, "raw_r_phr": -0.0, "raw_r_rep": -0.4016973078250885, "raw_validity_total": 0.0, "scale": 4, "score": -0.007033339923760679, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 57, "validity_unique_content_tokens": 41}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0032", "raw_r_anc": 0.7679188251495361, "raw_r_fb": 62.309891641139984, "raw_r_phr": -0.0, "raw_r_rep": -0.4217284619808197, "raw_validity_total": 0.0, "scale": 4, "score": -0.2356121625484621, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 27, "validity_unique_content_tokens": 22}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0032", "raw_r_anc": 0.8303760886192322, "raw_r_fb": 62.8312326669693, "raw_r_phr": -1.0, "raw_r_rep": -0.43009650707244873, "raw_validity_total": 0.0, "scale": 4, "score": -0.24354348194915876, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 35, "validity_unique_content_tokens": 23}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0032", "raw_r_anc": 0.8538808822631836, "raw_r_fb": 63.23607474565506, "raw_r_phr": -0.0, "raw_r_rep": -0.3598632514476776, "raw_validity_total": 0.0, "scale": 4, "score": 3.0410502140529685, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 30, "validity_unique_content_tokens": 22}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0032", "raw_r_anc": 0.6539192199707031, "raw_r_fb": 54.63951829075813, "raw_r_phr": -0.0, "raw_r_rep": -0.3732396364212036, "raw_validity_total": 0.0, "scale": 4, "score": -1.6316486504216268, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 19, "validity_unique_content_tokens": 15}
step:48 - actor/entropy:2.430 - actor/kl_loss:0.648 - actor/kl_coef:0.020 - actor/pg_loss:-0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:21.723 - perf/mfu/actor:0.002 - perf/max_memory_allocated_gb:105.188 - perf/max_memory_reserved_gb:108.707 - perf/cpu_memory_used_gb:263.251 - actor/lr:0.000 - training/global_step:48.000 - training/epoch:0.000 - critic/score/mean:-0.000 - critic/score/max:3.041 - critic/score/min:-1.632 - critic/rewards/mean:-0.000 - critic/rewards/max:3.041 - critic/rewards/min:-1.632 - critic/advantages/mean:-0.141 - critic/advantages/max:1.895 - critic/advantages/min:-1.679 - critic/returns/mean:-0.141 - critic/returns/max:1.895 - critic/returns/min:-1.679 - response_length/mean:31.917 - response_length/max:64.000 - response_length/min:9.000 - response_length/clip_ratio:0.083 - prompt_length/mean:456.500 - prompt_length/max:457.000 - prompt_length/min:456.000 - prompt_length/clip_ratio:0.000 - timing_s/generate_sequences:7.162 - timing_s/reshard:1.034 - timing_s/gen:11.711 - timing_s/reward:2.120 - timing_s/old_log_prob:19.683 - timing_s/ref:20.834 - timing_s/adv:0.001 - timing_s/update_actor:32.391 - timing_s/step:86.742 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/update_actor:5.527 - timing_per_token_ms/ref:3.555 - timing_per_token_ms/gen:30.578 - perf/total_num_tokens:5861.000 - perf/time_per_step:86.742 - perf/throughput:33.784
